symbol	ensembl	entrez
	ENSG00000286294	NA
LRRC8D-DT	ENSG00000272931	NA
LINC01612	ENSG00000250266	NA
FRG1-DT	ENSG00000245685	728339
DUOXA1	ENSG00000140254	90527
POU2F1	ENSG00000143190	5451
	ENSG00000288076	NA
	ENSG00000271743	NA
MIR8055	ENSG00000276580	102465861
AGPAT5	ENSG00000155189	55326
	ENSG00000289496	NA
RPL34-DT	ENSG00000234492	285456
ZMIZ2	ENSG00000122515	83637
TMED11P	ENSG00000215367	100379220
NOP14-AS1	ENSG00000249673	NA
MIR4659A	ENSG00000266038	100616348
MIR4659B	ENSG00000283386	100616372
GATA4	ENSG00000136574	2626
	ENSG00000289342	NA
MRPS27	ENSG00000113048	23107
	ENSG00000288776	NA
	ENSG00000260404	NA
	ENSG00000289197	NA
	ENSG00000249631	NA
MCPH1	ENSG00000147316	79648
	ENSG00000254933	NA
LINC02761	ENSG00000255362	NA
THAP12	ENSG00000137492	5612
LINC02615	ENSG00000251432	100507487
GVQW3	ENSG00000179240	100506127
	ENSG00000289241	NA
	ENSG00000287642	NA
TENM3-AS1	ENSG00000177822	NA
Y_RNA	ENSG00000201756	NA
	ENSG00000257674	NA
EMSY	ENSG00000158636	56946
ZCRB1	ENSG00000139168	85437
	ENSG00000289139	NA
	ENSG00000251244	NA
CYP3A4	ENSG00000160868	1576
LINC01259	ENSG00000249667	106144599
	ENSG00000289243	NA
MAD2L1-DT	ENSG00000250938	NA
PCDHAC1	ENSG00000248383	56135
LINC02432	ENSG00000248810	100507639
MIR7851	ENSG00000278520	102467003
SNORA74	ENSG00000252917	NA
	ENSG00000274943	NA
RNU6-249P	ENSG00000199886	NA
	ENSG00000257376	NA
H3Y2	ENSG00000268799	340096
LINC01091	ENSG00000249464	285419
OTP	ENSG00000171540	23440
Y_RNA	ENSG00000207142	NA
	ENSG00000257225	NA
SAXO2	ENSG00000188659	283726
IFFO1	ENSG00000010295	25900
CHD1	ENSG00000153922	1105
CLEC4M	ENSG00000104938	10332
OR4F4	ENSG00000177693	26682
IMP3	ENSG00000177971	55272
CPEB1	ENSG00000214575	64506
LINC01602	ENSG00000205293	100505477
	ENSG00000225475	NA
	ENSG00000230898	NA
	ENSG00000234998	NA
CNN2P10	ENSG00000232223	NA
	ENSG00000253376	NA
CELF2	ENSG00000048740	10659
	ENSG00000224698	NA
	ENSG00000287697	NA
	ENSG00000253523	NA
	ENSG00000253116	NA
RPL26P26	ENSG00000242595	NA
KIFAP3	ENSG00000075945	22920
	ENSG00000288041	NA
TBL2	ENSG00000106638	26608
PTBP1	ENSG00000011304	5725
	ENSG00000253281	101929528
PPM1K-DT	ENSG00000246375	105369192
LINC02428	ENSG00000248740	NA
	ENSG00000286578	NA
FAM110B	ENSG00000169122	90362
	ENSG00000289320	NA
	ENSG00000288921	NA
	ENSG00000289201	NA
	ENSG00000289586	NA
RNA5SP254	ENSG00000252535	NA
KLF3-AS1	ENSG00000231160	NA
DEFB108E	ENSG00000254623	NA
ZNF705CP	ENSG00000215339	NA
C6	ENSG00000039537	729
MYO6	ENSG00000196586	4646
FAM66A	ENSG00000227888	NA
NUPR1	ENSG00000176046	26471
	ENSG00000254423	NA
	ENSG00000255556	NA
DEFB109A	ENSG00000242296	NA
	ENSG00000270074	NA
FAM90A25P	ENSG00000251402	NA
TMEM233	ENSG00000224982	387890
ALG1L12P	ENSG00000250794	NA
SULT1A2	ENSG00000197165	6799
ENPP7P6	ENSG00000255549	NA
RN7SKP197	ENSG00000252886	NA
	ENSG00000270154	NA
PRKAB1	ENSG00000111725	5564
IDO1	ENSG00000131203	3620
ZNF117	ENSG00000152926	109504726
ZNF117	ENSG00000152926	51351
PRSS1	ENSG00000204983	5644
	ENSG00000235303	NA
	ENSG00000289186	NA
	ENSG00000244459	NA
	ENSG00000248991	105377488
AXDND1	ENSG00000162779	126859
	ENSG00000288656	NA
LINC01060	ENSG00000249378	401164
BEAN1-AS1	ENSG00000261656	101927726
OR5BA1P	ENSG00000255303	NA
	ENSG00000255266	NA
DLD	ENSG00000091140	1738
OR5AZ1P	ENSG00000180714	NA
OR5BD1P	ENSG00000254749	NA
CYCSP26	ENSG00000254601	NA
RNU6-899P	ENSG00000200817	NA
	ENSG00000254732	NA
	ENSG00000260851	NA
CIT	ENSG00000122966	11113
	ENSG00000253939	NA
	ENSG00000253838	NA
	ENSG00000254287	NA
TARS1	ENSG00000113407	6897
	ENSG00000253790	NA
CTNND1	ENSG00000198561	1500
PATL2	ENSG00000229474	197135
	ENSG00000253381	NA
IDO2	ENSG00000188676	169355
GTF2IP12	ENSG00000283050	NA
TK2	ENSG00000166548	7084
EFR3A	ENSG00000132294	23167
LINC02363	ENSG00000180712	NA
ANKRD34C	ENSG00000235711	390616
	ENSG00000279382	NA
HNRNPLP2	ENSG00000259917	NA
MIR6868	ENSG00000275360	102466753
FSCN1P1	ENSG00000261559	NA
FOXJ1	ENSG00000129654	2302
DNM1P5	ENSG00000278582	NA
LINC02268	ENSG00000248174	101928509
GOLGA8B	ENSG00000215252	440270
RNF157-AS1	ENSG00000267128	NA
OR1D4	ENSG00000255095	653166
	ENSG00000246090	100507053
OR1D3P	ENSG00000262106	NA
SKA2	ENSG00000182628	348235
	ENSG00000283183	105374338
	ENSG00000249592	100129917
RNU2-58P	ENSG00000252212	NA
MIR454	ENSG00000211514	768216
MIR301A	ENSG00000207996	407027
PRR11	ENSG00000068489	55771
LINC01093	ENSG00000249173	100506229
	ENSG00000273160	NA
	ENSG00000234810	NA
	ENSG00000232750	NA
LAMC1-AS1	ENSG00000224468	110841583
TNR-IT1	ENSG00000235628	NA
MTCO1P14	ENSG00000232551	NA
LEF1-AS1	ENSG00000232021	641518
SLC25A38P1	ENSG00000229785	NA
TBX15	ENSG00000092607	6913
SMN1	ENSG00000172062	6606
	ENSG00000289393	NA
	ENSG00000249679	105377590
	ENSG00000238270	NA
	ENSG00000289643	NA
	ENSG00000265303	NA
	ENSG00000285894	NA
	ENSG00000234425	NA
	ENSG00000265415	NA
SUN3	ENSG00000164744	256979
Y_RNA	ENSG00000207235	NA
	ENSG00000236025	NA
RTN4RL1	ENSG00000185924	146760
HAND2-AS1	ENSG00000237125	79804
OC90	ENSG00000253117	729330
	ENSG00000230687	NA
	ENSG00000230704	NA
	ENSG00000262445	NA
	ENSG00000283255	NA
	ENSG00000228133	105371485
	ENSG00000227741	729867
	ENSG00000262869	NA
RPL34P1	ENSG00000237049	NA
	ENSG00000269887	NA
SUMO1P3	ENSG00000235082	NA
	ENSG00000286754	NA
	ENSG00000258417	NA
DPH1	ENSG00000108963	1801
	ENSG00000232751	NA
	ENSG00000254913	NA
	ENSG00000236364	NA
CD48	ENSG00000117091	962
UTP23	ENSG00000147679	84294
MIR1233-2	ENSG00000221065	100422845
	ENSG00000259892	NA
	ENSG00000252425	NA
LINC02252	ENSG00000261304	NA
MRPS10P1	ENSG00000235378	NA
	ENSG00000287973	NA
LINC01852	ENSG00000236914	107984773
RAD21-AS1	ENSG00000253327	644660
TMCO5A	ENSG00000166069	145942
MIR3610	ENSG00000283956	100500914
AARD	ENSG00000205002	441376
COPA	ENSG00000122218	1314
RN7SL303P	ENSG00000240116	NA
	ENSG00000245025	NA
RHOBTB2	ENSG00000008853	23221
CCDC71L	ENSG00000253276	168455
GTF2IRD2B	ENSG00000174428	389524
RPL13A	ENSG00000142541	23521
CFAP70	ENSG00000156042	118491
	ENSG00000287553	NA
OVCA2	ENSG00000262664	124641
BCAR1P1	ENSG00000258397	NA
RN7SL584P	ENSG00000239471	NA
	ENSG00000258410	NA
	ENSG00000278935	NA
	ENSG00000262533	NA
BMS1P15	ENSG00000258780	NA
	ENSG00000263050	NA
MIR132	ENSG00000267200	406921
MIR212	ENSG00000267195	406994
RHPN2P1	ENSG00000258628	NA
HIC1	ENSG00000177374	3090
KBTBD2	ENSG00000170852	25948
TNFRSF10B	ENSG00000120889	8795
PRELID3BP5	ENSG00000251656	NA
PRELID3BP6	ENSG00000249516	NA
CHEK2P2	ENSG00000259156	646096
PRELID3BP7	ENSG00000250711	NA
	ENSG00000286656	NA
	ENSG00000271788	NA
	ENSG00000251131	NA
SMG6	ENSG00000070366	23293
	ENSG00000272382	NA
	ENSG00000272144	NA
VWDE	ENSG00000146530	221806
GOLGA6L4	ENSG00000184206	643707
	ENSG00000278487	NA
	ENSG00000249779	NA
	ENSG00000249888	NA
TUBAP14	ENSG00000247763	NA
DIS3L-AS1	ENSG00000261318	NA
DIS3L	ENSG00000166938	115752
CAST	ENSG00000153113	831
ATE1	ENSG00000107669	11101
ZNF564	ENSG00000249709	163050
	ENSG00000269693	NA
	ENSG00000269560	NA
	ENSG00000230310	NA
PGK1P2	ENSG00000213290	NA
ZNF490	ENSG00000188033	57474
OGDH	ENSG00000105953	4967
ZNF791	ENSG00000173875	163049
MDC1	ENSG00000137337	9656
	ENSG00000246130	286059
	ENSG00000253616	NA
	ENSG00000284948	254896
SNORD66	ENSG00000212158	692107
	ENSG00000284956	NA
TNFRSF10C	ENSG00000173535	8794
FAM131A	ENSG00000175182	131408
RPL10P16	ENSG00000178464	NA
	ENSG00000269242	NA
MAN2B1	ENSG00000104774	4125
TNFRSF10D	ENSG00000173530	8793
	ENSG00000280333	NA
	ENSG00000262810	NA
RNU1-65P	ENSG00000200789	NA
HMGN2P8	ENSG00000212769	NA
	ENSG00000279040	NA
	ENSG00000271933	NA
	ENSG00000279562	NA
	ENSG00000279340	NA
MCUR1P1	ENSG00000262402	NA
RN7SL624P	ENSG00000265777	NA
	ENSG00000236838	NA
GHITM	ENSG00000165678	27069
	ENSG00000236457	NA
	ENSG00000225084	101927839
SMG6-IT1	ENSG00000278941	NA
	ENSG00000280242	NA
SRR	ENSG00000167720	63826
TBP	ENSG00000112592	6908
KCTD5	ENSG00000167977	54442
	ENSG00000260773	NA
TNFRSF10A	ENSG00000104689	8797
TIPIN	ENSG00000075131	54962
CERNA2	ENSG00000285972	642934
C10orf99	ENSG00000188373	387695
CDHR1	ENSG00000148600	92211
	ENSG00000279901	NA
SEC24B-AS1	ENSG00000247950	100533182
PRSS27	ENSG00000172382	83886
CLCN2	ENSG00000114859	1181
HNRNPA1P16	ENSG00000262333	NA
TSR1	ENSG00000167721	55720
PCDH10-DT	ENSG00000250241	NA
SCARNA14	ENSG00000252712	692149
Y_RNA	ENSG00000223271	NA
RPL9P25	ENSG00000240821	NA
TNFRSF10A-AS1	ENSG00000253930	NA
RPL23AP55	ENSG00000243265	NA
TNFRSF10A-DT	ENSG00000246582	389641
MAP2K1	ENSG00000169032	5604
SRRM2-AS1	ENSG00000205913	100128788
	ENSG00000250714	NA
CHMP7	ENSG00000147457	91782
	ENSG00000289414	NA
	ENSG00000288913	NA
LINC00682	ENSG00000245870	101927074
SRRM2	ENSG00000167978	23524
	ENSG00000255692	NA
MIR1178	ENSG00000283768	100302274
RPL35AP30	ENSG00000226729	NA
Metazoa_SRP	ENSG00000278250	NA
LINC02447	ENSG00000245468	NA
MLF2	ENSG00000089693	8079
UGDH-AS1	ENSG00000249348	100885776
SNORD91B	ENSG00000275084	NA
AGER	ENSG00000204305	177
UBE2D3-AS1	ENSG00000246560	NA
SNORD91A	ENSG00000212163	NA
	ENSG00000263501	NA
HNRNPD-DT	ENSG00000272677	101928963
	ENSG00000271919	NA
	ENSG00000226797	NA
	ENSG00000263644	NA
	ENSG00000271749	NA
SLC40A1	ENSG00000138449	30061
	ENSG00000265282	NA
	ENSG00000250604	NA
CYP2U1-AS1	ENSG00000245293	107986298
CYP2U1-AS1	ENSG00000245293	101929595
CYB561	ENSG00000008283	1534
HHLA1	ENSG00000132297	10086
NRCAM	ENSG00000091129	4897
	ENSG00000289508	NA
LRIT2	ENSG00000204033	340745
	ENSG00000288728	NA
LINC02506	ENSG00000251129	NA
MIR6893	ENSG00000276598	102466271
TONSL-AS1	ENSG00000232600	NA
	ENSG00000269590	NA
CYHR1	ENSG00000187954	50626
LINC02517	ENSG00000249145	105374374
WDR83	ENSG00000123154	84292
RGR	ENSG00000148604	5995
SEPTIN7P14	ENSG00000245958	NA
PASK	ENSG00000115687	23178
RXRG	ENSG00000143171	6258
	ENSG00000254578	NA
KIFC2	ENSG00000167702	90990
ATP5MFP6	ENSG00000261102	NA
RPL35AP32	ENSG00000243404	NA
LRIT1	ENSG00000148602	26103
	ENSG00000261351	NA
	ENSG00000285589	NA
LINC00858	ENSG00000229404	170425
SNAPC5	ENSG00000174446	10302
WDR83OS	ENSG00000105583	51398
	ENSG00000285583	NA
RPL12P29	ENSG00000233189	NA
TNPO1P1	ENSG00000225423	NA
	ENSG00000268945	NA
CACYBPP1	ENSG00000225928	NA
CHRD	ENSG00000090539	8646
GNG14	ENSG00000283980	105372280
VIM	ENSG00000026025	7431
	ENSG00000272033	NA
PHB2	ENSG00000215021	11331
FOXH1	ENSG00000160973	8928
	ENSG00000275767	NA
	ENSG00000251095	NA
FBXW9	ENSG00000132004	84261
LINC01657	ENSG00000224718	101928751
	ENSG00000265971	NA
PPIAP55	ENSG00000228979	NA
TPR	ENSG00000047410	7175
MIR4512	ENSG00000266589	100616149
RPL4	ENSG00000174444	6124
PPP1R16A	ENSG00000160972	84988
ACE	ENSG00000159640	1636
RAB33B-AS1	ENSG00000273247	NA
	ENSG00000276791	NA
SNORA3C	ENSG00000221719	109616997
PRSS41	ENSG00000215148	360226
LINC02269	ENSG00000250708	101928478
	ENSG00000267791	NA
PRSS21	ENSG00000007038	10942
SNORD41	ENSG00000209702	26810
	ENSG00000267004	NA
TRIR	ENSG00000123144	79002
GET3	ENSG00000198356	439
	ENSG00000288659	NA
	ENSG00000289096	NA
	ENSG00000247193	439933
HHIP-AS1	ENSG00000248890	646576
BEST2	ENSG00000039987	54831
SCOC-AS1	ENSG00000196951	100129858
LINC02273	ENSG00000245954	100996286
EXOC6B	ENSG00000144036	23233
	ENSG00000286039	NA
NFYB	ENSG00000120837	4801
UBA6-DT	ENSG00000248049	NA
EIF1P4	ENSG00000262154	NA
MIR5684	ENSG00000263800	100847071
JUNB	ENSG00000171223	3726
PRSS22	ENSG00000005001	64063
PRDX2	ENSG00000167815	7001
	ENSG00000255182	NA
GPT	ENSG00000167701	2875
RNA5SP370	ENSG00000199415	NA
LINC02385	ENSG00000257193	NA
LINC01088	ENSG00000249307	NA
	ENSG00000286258	NA
	ENSG00000257732	NA
RPL18AP3	ENSG00000213442	NA
TMEM72	ENSG00000187783	643236
EID3	ENSG00000255150	493861
RNFT2	ENSG00000135119	84900
	ENSG00000267062	NA
RNASEH2A	ENSG00000104889	10535
LRRC20	ENSG00000172731	55222
	ENSG00000263325	NA
PARD6A	ENSG00000102981	50855
LINC00989	ENSG00000250334	100506035
C16orf89	ENSG00000153446	146556
	ENSG00000267424	NA
SASH1	ENSG00000111961	23328
	ENSG00000231992	NA
MAST1	ENSG00000105613	22983
ZNF518A	ENSG00000177853	9849
FLJ20021	ENSG00000254531	90024
TMEM127	ENSG00000135956	55654
	ENSG00000270209	NA
SNORD18C	ENSG00000199574	595100
	ENSG00000257279	100506551
	ENSG00000280554	NA
SNORD18B	ENSG00000202529	595099
	ENSG00000261268	NA
SNORD16	ENSG00000199673	NA
SNORD18A	ENSG00000200623	595098
ATP1A2	ENSG00000018625	477
	ENSG00000289308	NA
HMGA2	ENSG00000149948	8091
ZWILCH	ENSG00000174442	55055
MFSD3	ENSG00000167700	113655
	ENSG00000264813	NA
	ENSG00000289520	NA
FOXP2	ENSG00000128573	93986
SNHG8	ENSG00000269893	NA
LINC02054	ENSG00000224153	105374250
FANCL	ENSG00000115392	55120
ACE3P	ENSG00000224353	NA
	ENSG00000283625	NA
ADIPOR1P1	ENSG00000232497	NA
LINC01839	ENSG00000227509	NA
	ENSG00000236777	NA
FAM136DP	ENSG00000270587	NA
Y_RNA	ENSG00000200579	NA
EBLN1	ENSG00000223601	340900
	ENSG00000260205	NA
DLEC1	ENSG00000008226	9940
MAP3K3	ENSG00000198909	4215
PSME2P6	ENSG00000227462	NA
	ENSG00000286832	NA
	ENSG00000279631	NA
DEF8	ENSG00000140995	54849
	ENSG00000261671	NA
RPL31P45	ENSG00000233318	NA
E2F3	ENSG00000112242	1871
RECQL4	ENSG00000160957	9401
	ENSG00000286320	NA
COMMD3	ENSG00000148444	23412
	ENSG00000282917	NA
	ENSG00000289210	NA
	ENSG00000289480	NA
	ENSG00000289361	NA
	ENSG00000287778	NA
TAP2	ENSG00000204267	6891
SAP30-DT	ENSG00000272870	105377540
MIR6794	ENSG00000276181	102466196
DNASE2	ENSG00000105612	1777
	ENSG00000289392	NA
	ENSG00000289314	NA
	ENSG00000288781	NA
CETN4P	ENSG00000224786	NA
	ENSG00000289443	NA
	ENSG00000288888	NA
NEUROG2	ENSG00000178403	63973
	ENSG00000267735	NA
NEUROG2-AS1	ENSG00000249509	NA
RPS6P25	ENSG00000240616	NA
RPL23AP94	ENSG00000248439	NA
ZGRF1	ENSG00000138658	55345
HOOK2	ENSG00000095066	29911
CNOT2	ENSG00000111596	4848
PXT1	ENSG00000179165	222659
METTL18	ENSG00000171806	92342
KHDC1	ENSG00000135314	80759
RPSAP18	ENSG00000224261	NA
	ENSG00000287919	NA
COMMD3-BMI1	ENSG00000269897	100532731
	ENSG00000229914	NA
SH2D1B	ENSG00000198574	117157
LINC01680	ENSG00000233882	NA
	ENSG00000198358	101928372
	ENSG00000229407	NA
NOTCH3	ENSG00000074181	4854
PPP2R2DP1	ENSG00000231668	NA
BAK1	ENSG00000030110	578
Y_RNA	ENSG00000201965	NA
CHIA	ENSG00000134216	27159
	ENSG00000265393	NA
COPS7B	ENSG00000144524	64708
ACAA1	ENSG00000060971	30
LRRC14	ENSG00000160959	9684
RCAN2	ENSG00000172348	10231
H3P14	ENSG00000250966	NA
BMI1	ENSG00000168283	648
LARP7	ENSG00000174720	51574
RREB1	ENSG00000124782	6239
LRRC24	ENSG00000254402	441381
MIR6795	ENSG00000275711	102465476
	ENSG00000269635	NA
EPHX3	ENSG00000105131	79852
C8orf82	ENSG00000213563	414919
EEF1DP7	ENSG00000263883	NA
LIMD2	ENSG00000136490	80774
LCTL	ENSG00000188501	197021
	ENSG00000255456	NA
	ENSG00000270802	NA
Metazoa_SRP	ENSG00000274772	NA
	ENSG00000254533	NA
	ENSG00000273218	NA
	ENSG00000255085	NA
MIR302CHG	ENSG00000249532	109864269
SHKBP1	ENSG00000160410	92799
	ENSG00000263612	NA
ZNF251	ENSG00000198169	90987
	ENSG00000272516	NA
	ENSG00000271981	NA
	ENSG00000272366	NA
ADRB1	ENSG00000043591	153
ZNF517	ENSG00000197363	340385
	ENSG00000285540	NA
RNU6-709P	ENSG00000253066	NA
UBE2V1P5	ENSG00000226582	NA
	ENSG00000279369	NA
CCDC186	ENSG00000165813	55088
Y_RNA	ENSG00000206734	NA
KPNB1	ENSG00000108424	3837
LINC01169	ENSG00000259471	102723165
	ENSG00000274995	NA
LINC02256	ENSG00000261064	NA
ADAM2	ENSG00000104755	2515
	ENSG00000276724	NA
	ENSG00000262728	NA
GOLGA8N	ENSG00000232653	643699
	ENSG00000273904	NA
MIR2110	ENSG00000284442	100302224
VWA2	ENSG00000165816	340706
ING5	ENSG00000168395	84289
RN7SL286P	ENSG00000277464	NA
TAF1C	ENSG00000103168	9013
ARHGAP11A	ENSG00000198826	9824
PRELID1P7	ENSG00000230748	NA
AURKAP2	ENSG00000230165	NA
CRYZL2P-SEC16B	ENSG00000254154	NA
	ENSG00000275024	NA
TDRD1	ENSG00000095627	56165
TAPBP	ENSG00000231925	6892
	ENSG00000289143	NA
	ENSG00000289444	NA
TFG	ENSG00000114354	10342
RNA5SP315	ENSG00000252149	NA
	ENSG00000269952	NA
CFC1	ENSG00000136698	55997
LINC02634	ENSG00000233200	NA
RNU6-794P	ENSG00000253070	NA
RNU6-1167P	ENSG00000200097	NA
CCNY-AS1	ENSG00000271335	NA
EXTL2	ENSG00000162694	2135
SYT15	ENSG00000204176	83849
PROKR1	ENSG00000169618	10887
UPP2	ENSG00000007001	151531
	ENSG00000231187	102724593
LTBP4	ENSG00000090006	8425
DCAF8	ENSG00000132716	50717
LY6G6E	ENSG00000255552	NA
	ENSG00000229227	NA
CCN6	ENSG00000112761	8838
SHLD2P1	ENSG00000165874	NA
VAMP1	ENSG00000139190	6843
LINC02637	ENSG00000272430	NA
PAX3	ENSG00000135903	5077
TOMM7	ENSG00000196683	54543
RHEBP1	ENSG00000229927	NA
	ENSG00000264558	NA
RN7SL248P	ENSG00000274186	NA
TBX21	ENSG00000073861	30009
GPRIN2	ENSG00000204175	9721
PLEKHA1	ENSG00000107679	59338
ESYT2	ENSG00000117868	57488
OSBPL7	ENSG00000006025	114881
	ENSG00000285948	NA
SCG5-AS1	ENSG00000241818	105370757
GREM1-AS1	ENSG00000259721	100131315
EIF3H	ENSG00000147677	8667
SH3PXD2A	ENSG00000107957	9644
GREM1	ENSG00000166923	26585
	ENSG00000259392	NA
PRL	ENSG00000172179	5617
GOLGA8H	ENSG00000261794	728498
PHKG1	ENSG00000164776	5260
WDFY4	ENSG00000128815	57705
PRKN	ENSG00000185345	5071
HNRNPA1	ENSG00000135486	3178
SLC24A5	ENSG00000188467	283652
COL14A1	ENSG00000187955	7373
WWP2	ENSG00000198373	11060
POU5F1	ENSG00000204531	5460
GPER1	ENSG00000164850	2852
RGPD4	ENSG00000196862	285190
HOXA10	ENSG00000253293	3206
CTXN2	ENSG00000233932	399697
	ENSG00000288574	NA
	ENSG00000238108	NA
SPATA3-AS1	ENSG00000238062	348761
MRPL10	ENSG00000159111	124995
ANKRD36BP1	ENSG00000214262	84832
TMEM178B	ENSG00000261115	100507421
SLC12A1	ENSG00000074803	6557
KIRREL1	ENSG00000183853	55243
PRSS2	ENSG00000275896	5645
MRPL43	ENSG00000055950	84545
CADPS2	ENSG00000081803	93664
C2orf72	ENSG00000204128	257407
	ENSG00000261829	NA
LRRC46	ENSG00000141294	90506
HTR2B	ENSG00000135914	3357
RNU1-93P	ENSG00000201574	NA
RPS28P4	ENSG00000237039	NA
MIR4777	ENSG00000263641	100616317
B3GNT7	ENSG00000156966	93010
ZBTB8OSP2	ENSG00000172799	NA
HIGD2AP1	ENSG00000230047	NA
	ENSG00000233538	NA
SCRN2	ENSG00000141295	90507
SNORA75	ENSG00000206885	654321
SNORD20	ENSG00000207280	6082
SNORD82	ENSG00000202400	25826
	ENSG00000283312	NA
	ENSG00000283491	NA
ANP32E	ENSG00000143401	81611
RNU2-22P	ENSG00000223198	NA
	ENSG00000286942	NA
NMUR1	ENSG00000171596	10316
	ENSG00000287049	NA
RNPEPL1	ENSG00000142327	57140
NUMBL	ENSG00000105245	9253
RHBDL1	ENSG00000103269	9028
CREM	ENSG00000095794	1390
	ENSG00000231243	NA
RNU6-1227P	ENSG00000206708	NA
WDR48	ENSG00000114742	57599
KPNA2	ENSG00000182481	3838
CAPN10-DT	ENSG00000260942	NA
TSNAXIP1	ENSG00000102904	55815
CAPN10	ENSG00000142330	11132
RPL31P57	ENSG00000256358	NA
PECAM1	ENSG00000261371	5175
	ENSG00000215835	NA
LRRC2-AS1	ENSG00000268324	83598
DDX59	ENSG00000118197	83479
TDGF1	ENSG00000241186	6997
RNU6-195P	ENSG00000223284	NA
Y_RNA	ENSG00000239823	NA
	ENSG00000265031	NA
MILR1	ENSG00000271605	284021
COQ8B	ENSG00000123815	79934
	ENSG00000283877	NA
	ENSG00000286570	NA
	ENSG00000251967	NA
ALS2CL	ENSG00000178038	259173
DNAH11	ENSG00000105877	8701
NIBAN1	ENSG00000135842	116496
TCEA1	ENSG00000187735	6917
POLG2	ENSG00000256525	11232
PHBP11	ENSG00000227621	NA
LPGAT1-AS1	ENSG00000229258	102723727
	ENSG00000287472	NA
AKR1D1P1	ENSG00000227776	NA
CRYZL2P	ENSG00000242193	730102
WDR82P2	ENSG00000241318	NA
	ENSG00000271546	NA
	ENSG00000255148	NA
	ENSG00000229699	101928009
	ENSG00000228238	NA
	ENSG00000185641	NA
ATP5MFP4	ENSG00000256826	NA
RPL5P6	ENSG00000232393	NA
MIR3064	ENSG00000284564	100616387
	ENSG00000272265	NA
MIR5047	ENSG00000284368	100616408
LHX4	ENSG00000121454	89884
	ENSG00000271918	NA
SMURF2	ENSG00000108854	64750
	ENSG00000241870	NA
FOXO1B	ENSG00000214295	NA
	ENSG00000248560	NA
SNORD63B	ENSG00000222937	NA
SNORD63	ENSG00000206989	26785
	ENSG00000232174	NA
	ENSG00000238745	NA
DNMT1	ENSG00000130816	1786
HSPA9	ENSG00000113013	3313
AGO3	ENSG00000126070	192669
	ENSG00000276949	NA
AQP12B	ENSG00000185176	653437
CDK13	ENSG00000065883	8621
	ENSG00000219159	NA
	ENSG00000274977	NA
AGXT	ENSG00000172482	189
	ENSG00000271779	NA
MICOS10P2	ENSG00000270714	NA
SEC22B3P	ENSG00000275140	NA
KPNA2P3	ENSG00000266820	NA
TMIE	ENSG00000181585	259236
OR10J5	ENSG00000184155	127385
	ENSG00000265298	NA
KICS2	ENSG00000174206	144577
LAMC2	ENSG00000058085	3918
	ENSG00000206549	NA
DNAAF11	ENSG00000129295	23639
RNU6-1009P	ENSG00000212298	NA
RNU5A-7P	ENSG00000251788	NA
DDX5	ENSG00000108654	1655
CTXN2-AS1	ENSG00000259235	NA
PRSS50	ENSG00000283706	29122
C12orf56	ENSG00000185306	115749
	ENSG00000259385	NA
UBAP1L	ENSG00000246922	390595
PRSS46P	ENSG00000261603	100287362
MAB21L4	ENSG00000172478	79919
PRSS45P	ENSG00000188086	NA
	ENSG00000259993	NA
	ENSG00000270955	NA
	ENSG00000284672	NA
	ENSG00000279417	NA
	ENSG00000263070	NA
PRSS43P	ENSG00000286651	NA
	ENSG00000274966	NA
	ENSG00000215302	NA
	ENSG00000238013	NA
PRSS44P	ENSG00000226074	NA
PRSS42P	ENSG00000178055	339906
	ENSG00000270055	NA
	ENSG00000283345	NA
CHRFAM7A	ENSG00000166664	89832
UICLM	ENSG00000233392	200772
MYL3	ENSG00000160808	4634
LDAF1	ENSG00000011638	57146
OOEPP2	ENSG00000256192	NA
ATP6V1E1P3	ENSG00000256293	NA
	ENSG00000223991	NA
	ENSG00000238440	NA
TTC21B-AS1	ENSG00000224490	NA
XPOT	ENSG00000184575	11260
SNX16	ENSG00000104497	64089
Y_RNA	ENSG00000238813	NA
RN7SKP152	ENSG00000222376	NA
GPATCH11	ENSG00000152133	253635
PTH1R	ENSG00000160801	5745
PTX4	ENSG00000251692	390667
	ENSG00000289455	102724055
RPL41P2	ENSG00000256338	NA
HERC2P1	ENSG00000261401	NA
	ENSG00000261561	NA
	ENSG00000261497	NA
ACTBP11	ENSG00000188460	NA
AMDHD2	ENSG00000162066	51005
DDX59-AS1	ENSG00000260088	101929224
GOLGA8F	ENSG00000153684	100132565
	ENSG00000287978	NA
CREB3L2	ENSG00000182158	64764
CD58	ENSG00000116815	965
WNT10A	ENSG00000135925	80326
BIN3	ENSG00000147439	55909
LINC01494	ENSG00000228135	101928537
RNU6-642P	ENSG00000200029	NA
	ENSG00000235024	NA
KRT8P30	ENSG00000224928	NA
CDK5R2	ENSG00000171450	8941
ABCB10P3	ENSG00000261524	NA
RPL35AP7	ENSG00000225487	NA
	ENSG00000276928	NA
MEF2AP1	ENSG00000224620	NA
	ENSG00000274532	NA
LINC00608	ENSG00000236445	NA
	ENSG00000284628	NA
HSPE1P6	ENSG00000232917	NA
	ENSG00000260159	NA
EEF1A1P14	ENSG00000233057	NA
	ENSG00000237131	NA
	ENSG00000255566	NA
RGS2	ENSG00000116741	5997
	ENSG00000261365	NA
	ENSG00000274814	NA
	ENSG00000277895	NA
ABCB10P4	ENSG00000260053	NA
	ENSG00000256199	NA
